Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,CHINCHU PALLY,1,DOMESTIC,93,72,5169,42.617
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,CHINTAKUNTA,1,DOMESTIC,260,198,15133,102.029
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,DHORPALLY,1,DOMESTIC,447,323,24537,222.871
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,DUBBAGUDA,1,DOMESTIC,175,165,11675,81.916
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,HEERAPUR,1,DOMESTIC,152,135,4962,52.748
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,HUDIKILI,1,DOMESTIC,185,155,9621,76.17
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,ITKALAPAD,1,DOMESTIC,157,134,11267,48.792
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,JAKKAPOOR,1,DOMESTIC,150,114,8362,66.609
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,SIRPUR - T,KANCHERIPET,1,DOMESTIC,47,40,3637,17.013
BHUPALAPALLY,MULUGU,ETURNAGARAM,KANNAIGUDEM,CHINTAGUDA,1,DOMESTIC,118,48,3073,38.45
BHUPALAPALLY,MULUGU,ETURNAGARAM,KANNAIGUDEM,CHITYAL,1,DOMESTIC,80,39,1778,19.2
BHUPALAPALLY,MULUGU,ETURNAGARAM,KANNAIGUDEM,DEVADUMULA,1,DOMESTIC,129,91,7313,63.59
BHUPALAPALLY,MULUGU,ETURNAGARAM,KANNAIGUDEM,ETUR,1,DOMESTIC,190,144,9793,92.43
BHUPALAPALLY,MULUGU,ETURNAGARAM,KANNAIGUDEM,GANGUGUDEM,1,DOMESTIC,80,42,2595,21.88
BHUPALAPALLY,MULUGU,ETURNAGARAM,KANNAIGUDEM,GOODREVULA,1,DOMESTIC,332,190,18682,169.256
BHUPALAPALLY,MULUGU,ETURNAGARAM,KANNAIGUDEM,GUTLA GANGARAM,1,DOMESTIC,69,26,1527,25.45
BHUPALAPALLY,MULUGU,ETURNAGARAM,KANNAIGUDEM,KANNAIGUDEM,1,DOMESTIC,131,66,4930,52.71
BHUPALAPALLY,MULUGU,ETURNAGARAM,KANNAIGUDEM,KANTHANPALLI,1,DOMESTIC,151,94,5310,50.47
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,PUJARI GUDEM,1,DOMESTIC,80,63,4174,36.696
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,RACHA PALLY,1,DOMESTIC,44,39,2850,9.66
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,RAMACHANDRAPURAM,1,DOMESTIC,314,270,20779,173.784
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,RAMAKRISHNAPURAM(NVP),1,DOMESTIC,73,48,3602,26.08
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,SHANTI NAGAR,1,DOMESTIC,57,54,3461,30.22
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,SITARAMPURAM(NVP),1,DOMESTIC,34,23,0,8.27
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,SIVALINGAPURAM,1,DOMESTIC,96,81,3979,56.54
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,SUDIBAKA,1,DOMESTIC,69,53,2664,23.16
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,SUNDARAIAHCOLONY-N,1,DOMESTIC,30,30,2016,17.2
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,SURAVEEDU,1,DOMESTIC,366,263,14582,126.796
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,SURAVEEDU COLONY,1,DOMESTIC,178,149,8593,56.29
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,THANNIPARTHY,1,DOMESTIC,66,59,3458,35.9
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,THURSAVARI GUDEM,1,DOMESTIC,30,29,2047,14.96
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,TIPPAPURAM,1,DOMESTIC,128,111,3441,31.02
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,UPPEDU,1,DOMESTIC,430,353,27605,273.29
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,VEERABHADRARAM,1,DOMESTIC,319,245,18436,139.34
ADILABAD,ADILABAD,ADILABAD RURAL,TAMSI,SAVARGOAN,1,DOMESTIC,161,138,11793,62.458
ADILABAD,ADILABAD,ADILABAD RURAL,TAMSI,TAMSI (B) MANDAL,1,DOMESTIC,900,731,58187,408.44
ADILABAD,ADILABAD,ADILABAD RURAL,TAMSI,WADDADI,1,DOMESTIC,358,304,29915,193.196
ADILABAD,ADILABAD,ADILABAD RURAL,TAMSI,WAMAN NAGER,1,DOMESTIC,31,29,1806,12.696
ADILABAD,ADILABAD,ADILABAD RURAL,THALAMADUGU,ARLI  (K),1,DOMESTIC,284,216,15007,108.845
ADILABAD,ADILABAD,ADILABAD RURAL,THALAMADUGU,BHARAMPUR,1,DOMESTIC,862,674,52188,445.766
ADILABAD,ADILABAD,ADILABAD RURAL,THALAMADUGU,CHARLAPALLY,1,DOMESTIC,125,105,6232,38.155
ADILABAD,ADILABAD,ADILABAD RURAL,THALAMADUGU,DAHEGOAN,1,DOMESTIC,137,106,7100,48.809
ADILABAD,ADILABAD,ADILABAD RURAL,THALAMADUGU,DEVAPUR,1,DOMESTIC,881,741,56997,408.644
ADILABAD,ADILABAD,ADILABAD RURAL,THALAMADUGU,DHARGULAPALLI,1,DOMESTIC,23,15,1301,5.52
ADILABAD,ADILABAD,ADILABAD RURAL,THALAMADUGU,DORLI,1,DOMESTIC,87,76,4644,33.276
ADILABAD,ADILABAD,ADILABAD RURAL,THALAMADUGU,INDRANAGAR,1,DOMESTIC,15,14,545,3.7
ADILABAD,ADILABAD,ECHODA,BOATH,P.NAIK THANDA,1,DOMESTIC,42,42,2804,20.148
ADILABAD,ADILABAD,ECHODA,BOATH,PARDI(B),1,DOMESTIC,49,43,1612,14.56
ADILABAD,ADILABAD,ECHODA,BOATH,PARDI(K),1,DOMESTIC,76,53,3068,23.152
ADILABAD,ADILABAD,ECHODA,BOATH,PARUPULAPALLI,1,DOMESTIC,31,28,759,7.7
ADILABAD,ADILABAD,ECHODA,BOATH,PATNAPUR,1,DOMESTIC,220,165,9805,103.571
ADILABAD,ADILABAD,ECHODA,BOATH,PEDDAGUDA,1,DOMESTIC,13,13,441,2.4
ADILABAD,ADILABAD,ECHODA,BOATH,PIPPALDHARI,1,DOMESTIC,121,111,7856,51.232
ADILABAD,ADILABAD,ECHODA,BOATH,POCHERA,1,DOMESTIC,825,630,49628,521.292
ADILABAD,ADILABAD,ECHODA,BOATH,POOLSINGH THANDA,1,DOMESTIC,20,20,770,10.87
ADILABAD,ADILABAD,ECHODA,BOATH,RAGUNATHPOOR,1,DOMESTIC,39,39,1687,9.62
ADILABAD,ADILABAD,ECHODA,BOATH,RAJANNA PALLY,1,DOMESTIC,11,9,819,4.8
ADILABAD,ADILABAD,ECHODA,BOATH,RAMNAGER,1,DOMESTIC,35,32,2001,22.3
ADILABAD,ADILABAD,ECHODA,BOATH,RENDLAPALLY,1,DOMESTIC,23,21,1483,11.18
ADILABAD,ADILABAD,ECHODA,BOATH,SAKERA,1,DOMESTIC,280,235,13865,160.246
ADILABAD,ADILABAD,ECHODA,BOATH,SANGVI,1,DOMESTIC,39,39,710,10.86
ADILABAD,ADILABAD,ECHODA,BOATH,SONALA,1,DOMESTIC,1361,1116,90948,998.7
ADILABAD,ADILABAD,JAINATH,JAINATH,KESLAGUDA,1,DOMESTIC,9,9,474,1.62
ADILABAD,ADILABAD,JAINATH,JAINATH,KHAPRI,1,DOMESTIC,293,231,15977,105.579
ADILABAD,ADILABAD,JAINATH,JAINATH,KOTWALA,1,DOMESTIC,3,3,271,0.54
ADILABAD,ADILABAD,JAINATH,JAINATH,KURA,1,DOMESTIC,422,288,21923,161.114
ADILABAD,ADILABAD,JAINATH,JAINATH,LAKSHMI PUR,1,DOMESTIC,537,429,39159,200.497
ADILABAD,ADILABAD,JAINATH,JAINATH,LANKUGUDA,1,DOMESTIC,9,9,444,2.16
ADILABAD,ADILABAD,JAINATH,JAINATH,MAKODA,1,DOMESTIC,197,173,13116,77.857
ADILABAD,ADILABAD,JAINATH,JAINATH,MANGURLA,1,DOMESTIC,188,141,8672,67.91
ADILABAD,ADILABAD,JAINATH,JAINATH,MARIGUDA,1,DOMESTIC,62,52,2753,24.829
ADILABAD,ADILABAD,JAINATH,JAINATH,MEDIGUDA,1,DOMESTIC,126,117,9087,50.514
ADILABAD,ADILABAD,JAINATH,JAINATH,MEDIGUDA (K),1,DOMESTIC,407,315,24933,154.216
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,ASWARAOPETA,ASWARAOPET,KESAPPAGUDEM,1,DOMESTIC,195,151,11506,85.18
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,ASWARAOPETA,ASWARAOPET,MADDI KONDA,1,DOMESTIC,238,159,12851,127.64
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,ASWARAOPETA,ASWARAOPET,NALLA PAD,1,DOMESTIC,85,62,6049,43.08
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,ASWARAOPETA,ASWARAOPET,NARAMVARIGUDEM,1,DOMESTIC,1045,855,78299,580.28
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,ASWARAOPETA,ASWARAOPET,PAPIDIGUDEM,1,DOMESTIC,109,100,7134,41.243
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,ANNAPUREDDYPALLY,VOOTUPALLY,1,DOMESTIC,150,139,11779,100.65
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,AYYANNA PALEM-CG,1,DOMESTIC,796,707,70232,609.17
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,BALIKUNTA-CG,1,DOMESTIC,117,95,6913,52.88
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,BALYA THANDA-CG,1,DOMESTIC,136,112,8968,76.32
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,BANDAL PAD-CG,1,DOMESTIC,330,280,18254,159.93
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,CHANDRUGONDA,1,DOMESTIC,1327,1194,116667,1699.65
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,CHINNA THANDA-CG,1,DOMESTIC,15,10,1061,8.18
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,DAMARA CHARLA-CG,1,DOMESTIC,288,284,16872,103.99
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,DUBBA TANDA-CG,1,DOMESTIC,104,73,4772,52.46
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,GANUGUPAD-CG,1,DOMESTIC,348,306,24634,214.57
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,BAPUJI THANDA-KR,1,DOMESTIC,120,96,9079,47.49
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,BATTU THANDA - KR,1,DOMESTIC,49,41,3296,23.04
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,BOJJAL GUDEM-KR,1,DOMESTIC,84,59,2583,30.66
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,CHATA KONDA-KR,1,DOMESTIC,424,361,43458,326.06
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,CHATAVARI GUDEM-KR,1,DOMESTIC,126,107,11496,111.14
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,CHINTA PENTI GUDEM-KR,1,DOMESTIC,18,17,1983,5.6
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,CHINTA VARRI- KR,1,DOMESTIC,30,26,2137,12.06
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,CHUMALA GUMPU-KR,1,DOMESTIC,14,12,726,3.9
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,GADDI GUTTA THANDA - KR,1,DOMESTIC,119,89,8799,61.9
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,GANDRA BANDHAM-KR,1,DOMESTIC,8,7,256,2.06
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,LAXMIDEVIPALLY,GATTU MALLA-KR,1,DOMESTIC,206,178,15053,94.52
